0.100000	-nan	-nan	0.000052	-0.000000	-0.000022	0.025978	-0.021649	0.531052	-0.000011	-nan	-nan	-nan	-nan	-nan	-nan	0.531000	0.000000
307.100000	0.000000	0.000000	-0.533722	0.305043	-3.567795	-0.025978	0.021649	-0.351613	0.222360	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.372729
307.200000	0.000000	0.000000	-0.528037	0.302512	-3.562069	-0.100667	0.097419	-0.345458	0.220873	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.372729
307.300000	0.000000	0.000000	-0.516073	0.297267	-3.551342	-0.162365	0.129892	-0.332629	0.217591	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.363890
307.400000	0.000000	0.000000	-0.498893	0.289968	-3.537249	-0.207828	0.173190	-0.314344	0.212885	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.363890
307.500000	0.000000	0.000000	-0.477754	0.281343	-3.522495	-0.243548	0.140717	-0.292088	0.206991	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.378704
307.600000	0.000000	0.000000	-0.453684	0.271909	-3.508857	-0.269527	0.119068	-0.267022	0.200096	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.378704
307.700000	0.000000	0.000000	-0.429058	0.262622	-3.494817	-0.253290	0.151541	-0.241405	0.193437	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.062194
307.800000	0.000000	0.000000	-0.405750	0.254209	-3.480735	-0.237053	0.119068	-0.217142	0.187674	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.062194
307.900000	0.000000	0.000000	-0.384690	0.246918	-3.468243	-0.211075	0.119068	-0.195265	0.182744	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.123913
308.000000	0.000000	0.000000	-0.366515	0.240863	-3.456899	-0.172107	0.097419	-0.176375	0.178842	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.123913
308.100000	0.000000	0.000000	-0.352527	0.236356	-3.447731	-0.123398	0.064946	-0.161826	0.176080	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.177847
308.200000	0.000000	0.000000	-0.344596	0.233840	-3.445252	-0.042215	0.010824	-0.153747	0.174037	0.000000	-0.000000	0.000000	0.000000	2.254449	0.000000	-0.200000	1.177847
308.300000	0.000000	0.000000	-0.342991	0.233325	-3.446227	-0.003247	0.010824	-0.152200	0.173336	0.000000	-0.000000	0.000000	0.000000	3.464521	0.000000	-0.200000	1.222256
308.400000	0.000000	0.000000	-0.343245	0.233405	-3.445794	-0.003247	-0.010824	-0.152428	0.173499	0.000000	0.000000	0.000000	0.000000	3.159568	0.000000	-0.200000	1.222256
308.500000	0.000000	0.000000	-0.343233	0.233400	-3.445848	0.000000	0.000000	-0.849844	0.392479	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.720459
308.600000	0.000000	0.000000	-0.343233	0.233400	-3.445848	0.000000	0.000000	-0.849844	0.392479	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.720459
308.700000	0.000000	0.000000	-0.343233	0.233400	-3.445848	0.000000	0.000000	-0.849844	0.392479	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.763041
308.800000	0.000000	0.000000	-0.343245	0.233403	-3.445729	0.003247	0.010824	-0.849876	0.392421	-0.000000	-0.000000	-0.000000	-0.000000	3.159568	0.000000	0.531000	0.763041
308.900000	0.000000	0.000000	-0.343307	0.233424	-3.445447	-0.003247	-0.010824	-0.152469	0.173584	0.000000	0.000000	0.000000	0.000000	3.159568	0.000000	-0.200000	1.571685
309.000000	0.000000	0.000000	-0.343109	0.233363	-3.445112	-0.006495	0.000000	-0.152251	0.173587	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	-0.200000	1.571685
309.100000	0.000000	0.000000	-0.342966	0.233317	-3.444614	0.000000	0.000000	-0.849774	0.391770	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.846394
309.200000	0.000000	0.000000	-0.342960	0.233315	-3.444592	0.000000	0.000000	-0.849771	0.391757	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.846394
309.300000	0.000000	0.000000	-0.342960	0.233315	-3.444592	0.000000	0.000000	-0.849771	0.391757	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849309
309.400000	0.000000	0.000000	-0.342960	0.233315	-3.444592	0.000000	0.000000	-0.849771	0.391757	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849309
309.500000	0.000000	0.000000	-0.342935	0.233307	-3.444506	0.000000	0.000000	-0.849760	0.391705	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.840564
309.600000	0.000000	0.000000	-0.342632	0.233213	-3.443456	-0.003247	0.010824	-0.151675	0.173753	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	-0.200000	1.565873
309.700000	0.000000	0.000000	-0.342036	0.233029	-3.442362	-0.006495	-0.000000	-0.151014	0.173778	0.000000	0.000000	0.000000	0.000000	3.159568	0.000000	-0.200000	1.567810
309.800000	0.000000	0.000000	-0.341714	0.232927	-3.442406	0.000000	0.000000	-0.848870	0.390261	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
309.900000	0.000000	0.000000	-0.341788	0.232950	-3.442622	0.000000	0.000000	-0.848910	0.390394	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849309
310.000000	0.000000	0.000000	-0.341844	0.232968	-3.442817	0.000000	0.000000	-0.848935	0.390510	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849309
310.100000	0.000000	0.000000	-0.341844	0.232968	-3.442817	0.000000	0.000000	-0.848935	0.390510	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
310.200000	0.000000	0.000000	-0.341831	0.232964	-3.442774	0.000000	0.000000	-0.848929	0.390484	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
310.300000	0.000000	0.000000	-0.341831	0.232965	-3.442785	-0.003247	0.010824	-0.150835	0.173633	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	-0.200000	1.570716
310.400000	0.000000	0.000000	-0.341831	0.232964	-3.442774	0.000000	0.000000	-0.848929	0.390484	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.845422
310.500000	0.000000	0.000000	-0.341838	0.232966	-3.442795	0.000000	0.000000	-0.848932	0.390497	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
310.600000	0.000000	0.000000	-0.341850	0.232970	-3.442839	0.000000	0.000000	-0.848938	0.390523	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
310.700000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849238
310.800000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849238
310.900000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.844380
311.000000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.844380
311.100000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849238
311.200000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849238
311.300000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849309
311.400000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849309
311.500000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.835705
311.600000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.835705
311.700000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.845422
311.800000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.845422
311.900000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.835705
312.000000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.835705
312.100000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849309
312.200000	0.000000	0.000000	-0.341831	0.232964	-3.442774	0.000000	0.000000	-0.848929	0.390484	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849309
312.300000	0.000000	0.000000	-0.341794	0.232952	-3.442644	0.000000	0.000000	-0.848913	0.390407	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
312.400000	0.000000	0.000000	-0.341794	0.232952	-3.442644	0.000000	0.000000	-0.848913	0.390407	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
312.500000	0.000000	0.000000	-0.341794	0.232952	-3.442644	0.000000	0.000000	-0.848913	0.390407	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.852153
312.600000	0.000000	0.000000	-0.341807	0.232956	-3.442687	0.000000	0.000000	-0.848918	0.390433	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.852153
312.700000	0.000000	0.000000	-0.341924	0.232993	-3.443099	0.000000	0.000000	-0.848971	0.390678	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
312.800000	0.000000	0.000000	-0.341980	0.233010	-3.443293	0.000000	0.000000	-0.848996	0.390794	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
312.900000	0.000000	0.000000	-0.341980	0.233010	-3.443293	0.000000	0.000000	-0.848996	0.390794	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
313.000000	0.000000	0.000000	-0.341987	0.233012	-3.443315	0.000000	0.000000	-0.848999	0.390807	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
313.100000	0.000000	0.000000	-0.341987	0.233012	-3.443315	0.000000	0.000000	-0.848999	0.390807	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
313.200000	0.000000	0.000000	-0.341987	0.233012	-3.443315	0.000000	0.000000	-0.848999	0.390807	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
313.300000	0.000000	0.000000	-0.341987	0.233012	-3.443315	0.000000	0.000000	-0.848999	0.390807	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
313.400000	0.000000	0.000000	-0.341987	0.233012	-3.443315	0.000000	0.000000	-0.848999	0.390807	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
313.500000	0.000000	0.000000	-0.341987	0.233012	-3.443315	0.000000	0.000000	-0.848999	0.390807	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
313.600000	0.000000	0.000000	-0.341987	0.233012	-3.443315	0.000000	0.000000	-0.848999	0.390807	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
313.700000	0.000000	0.000000	-0.341987	0.233012	-3.443315	0.000000	0.000000	-0.848999	0.390807	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847366
313.800000	0.000000	0.000000	-0.341980	0.233010	-3.443293	0.000000	0.000000	-0.848996	0.390794	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847366
313.900000	0.000000	0.000000	-0.341980	0.233010	-3.443293	0.000000	0.000000	-0.848996	0.390794	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.843479
314.000000	0.000000	0.000000	-0.341974	0.233008	-3.443272	0.000000	0.000000	-0.848994	0.390781	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.843479
314.100000	0.000000	0.000000	-0.341931	0.232995	-3.443120	0.000000	0.000000	-0.848974	0.390691	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.845351
314.200000	0.000000	0.000000	-0.341906	0.232987	-3.443033	0.000000	0.000000	-0.848963	0.390639	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.845351
314.300000	0.000000	0.000000	-0.341856	0.232972	-3.442860	0.000000	0.000000	-0.848941	0.390536	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.838620
314.400000	0.000000	0.000000	-0.341763	0.232943	-3.442536	0.000000	0.000000	-0.848899	0.390342	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.838620
314.500000	0.000000	0.000000	-0.341757	0.232941	-3.442514	0.000000	0.000000	-0.848896	0.390329	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848491
314.600000	0.000000	0.000000	-0.341738	0.232935	-3.442449	0.000000	0.000000	-0.848888	0.390291	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848491
314.700000	0.000000	0.000000	-0.341732	0.232933	-3.442427	0.000000	0.000000	-0.848885	0.390278	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.840564
314.800000	0.000000	0.000000	-0.341732	0.232933	-3.442427	0.000000	0.000000	-0.848885	0.390278	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.840564
314.900000	0.000000	0.000000	-0.341732	0.232933	-3.442427	0.000000	0.000000	-0.848885	0.390278	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.850142
315.000000	0.000000	0.000000	-0.341732	0.232933	-3.442427	0.000000	0.000000	-0.848885	0.390278	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.850142
315.100000	0.000000	0.000000	-0.341732	0.232933	-3.442427	0.000000	0.000000	-0.848885	0.390278	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847295
315.200000	0.000000	0.000000	-0.341732	0.232933	-3.442427	0.000000	0.000000	-0.848885	0.390278	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847295
315.300000	0.000000	0.000000	-0.341738	0.232935	-3.442449	0.000000	0.000000	-0.848888	0.390291	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.844451
315.400000	0.000000	0.000000	-0.341763	0.232943	-3.442536	0.000000	0.000000	-0.848899	0.390342	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.844451
315.500000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.844380
315.600000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.844380
315.700000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848491
315.800000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848491
315.900000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847295
316.000000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847295
316.100000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.837648
316.200000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.837648
316.300000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847366
316.400000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847366
316.500000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847295
316.600000	0.000000	0.000000	-0.341800	0.232954	-3.442666	0.000000	0.000000	-0.848915	0.390420	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847295
316.700000	0.000000	0.000000	-0.341807	0.232956	-3.442687	0.000000	0.000000	-0.848918	0.390433	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847366
316.800000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847366
316.900000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847366
317.000000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847366
317.100000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.837648
317.200000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.837648
317.300000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.843479
317.400000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.843479
317.500000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.840564
317.600000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.840564
317.700000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.840564
317.800000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.840564
317.900000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.845422
318.000000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.845422
318.100000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848266
318.200000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848266
318.300000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
318.400000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
318.500000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842436
318.600000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842436
318.700000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848338
318.800000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848338
318.900000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
319.000000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
319.100000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848338
319.200000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848338
319.300000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
319.400000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
319.500000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.838620
319.600000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.838620
319.700000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.838620
319.800000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.838620
319.900000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.846394
320.000000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.846394
320.100000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848338
320.200000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848338
320.300000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
320.400000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
320.500000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848266
320.600000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.848266
320.700000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
320.800000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.842507
320.900000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.846394
321.000000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.846394
321.100000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847366
321.200000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.847366
321.300000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849238
321.400000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849238
321.500000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849238
321.600000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.849238
321.700000	0.000000	0.000000	-0.341813	0.232958	-3.442709	0.000000	0.000000	-0.848921	0.390445	0.000000	-0.000000	0.000000	0.000000	3.159568	0.000000	0.531000	0.839592
